image_id,strong_mu_greenspace,strong_sigma_greenspace,mod_mu_greenspace,mod_sigma_greenspace,slight_mu_greenspace,slight_sigma_greenspace,n_greenspace,lat,lon,angle,urban_cat,avg_mu_greenspace,avg_sigma_greenspace,abs_mu_greenspace,strong_mu_relax,strong_sigma_relax,mod_mu_relax,mod_sigma_relax,slight_mu_relax,slight_sigma_relax,n_relax,avg_mu_relax,avg_sigma_relax,abs_mu_relax,strong_mu_safe,strong_sigma_safe,mod_mu_safe,mod_sigma_safe,slight_mu_safe,slight_sigma_safe,n_safe,avg_mu_safe,avg_sigma_safe,abs_mu_safe,strong_mu_beauty,strong_sigma_beauty,mod_mu_beauty,mod_sigma_beauty,slight_mu_beauty,slight_sigma_beauty,n_beauty,avg_mu_beauty,avg_sigma_beauty,abs_mu_beauty
MOTBFhm3u6n5rOA5tETYvw_179,25.78842238,2.453610961,23.96773016,2.716784955,24.37073555,2.849197975,11,47.39186295,-122.2131126,side,0,24.75192597,2.673197964,0.248074027,27.05322168,2.314651394,27.40810026,2.548663204,27.99554013,2.860857798,12,27.45241144,2.574724132,2.452411438,28.03040593,2.590479854,29.47424407,2.966596309,31.53004294,3.359181222,10,29.52776136,2.972085795,4.527761364,25.97241066,2.05616233,26.39735433,2.430833646,26.82263556,2.711758646,13,26.35800161,2.399584874,1.358001613
QfCSCaivklPQQtPmVGy5gA_41,23.12668533,2.220356553,20.01998683,2.754032042,20.39975827,2.903044086,13,47.74662891,-122.230247,side,0,21.34129593,2.625810894,3.65870407,20.97155635,2.1570251,18.40614761,2.443387671,18.83880028,2.522125532,16,19.47823893,2.374179434,5.521761072,21.680458,2.212457167,19.8695038,2.416565688,12.65618071,3.435793313,13,18.76224076,2.688272056,6.237759242,19.15310045,2.488597633,11.31562638,3.610451852,11.20683632,3.740104547,13,14.61338251,3.279718011,10.38661749
rmW-cxK4AQwCMG5ZpCyoTg_145,20.77644368,2.027606867,20.65483841,2.345989105,20.18564984,2.528409553,18,47.33918772,-122.5900196,side,0,20.55932816,2.300668508,4.440671843,20.96000455,1.861412753,20.96385562,2.209433105,20.37244492,2.3984111,17,20.78710136,2.156418986,4.212898639,25.58665548,2.069570137,25.44495433,2.386915104,24.45709212,2.509391369,16,25.19492689,2.32195887,0.194926886,20.39066787,2.162373767,17.32579074,2.665973519,17.73067951,2.786167606,17,18.63187477,2.538171631,6.368125229
OA2r2U2G6ifagKybPiy68g_20,29.41428844,2.287345605,28.62123487,2.546023782,30.45116259,2.699227057,12,47.69713139,-121.9231947,side,0,29.47480851,2.510865481,4.474808508,24.09960166,2.042844262,26.6189436,2.407342045,26.7012091,2.593634671,14,25.68786036,2.347940326,0.687860362,26.51067697,2.07129658,26.29346883,2.21447358,24.31728326,2.466143114,14,25.77366603,2.250637758,0.773666033,23.53803438,2.495009221,20.98308284,2.924397614,18.61737013,3.338809976,12,21.28576699,2.919405604,3.714233009
oMzgR9kzN-6VKn6Z4nG1OQ_90,21.35560742,1.875811426,18.88296046,2.252945138,17.69993835,2.41911927,19,47.81394898,-122.2481991,side,0,19.47932157,2.182625278,5.520678431,25.22128531,2.045088184,23.11374966,2.401267888,22.62156741,2.604266845,13,23.76640917,2.350207639,1.233590833,26.70346153,1.837801216,33.04674439,2.432581026,34.63696897,2.617444219,17,30.92000886,2.295942154,5.920008859,26.12275966,2.007361206,27.55981827,2.206444952,28.10138355,2.409225946,15,27.2004166,2.207677368,2.200416605
0z7psP1xUHsyZDuJm750eg_270,25.76271032,1.751122301,24.52461313,1.992924627,23.9558892,2.250092414,18,47.46438551,-122.2234812,side,0,24.82401717,1.998046447,0.175982831,25.09701303,2.247210207,24.05885864,2.51451857,26.20229675,2.642607298,13,25.10142784,2.468112025,0.101427837,23.68993427,2.439849443,23.28097303,2.835804109,23.63532702,2.952158143,10,23.54218052,2.742603898,1.457819478,22.24286744,1.968500148,20.29085111,2.378930728,19.62264431,2.623582864,15,20.85360384,2.323671247,4.14639616
wXLtLHB156UDfij0S7Vneg_89,24.1692398,2.220913968,25.43256506,2.633134162,26.83951966,2.846344063,13,47.68543067,-122.3078308,side,0,25.36947815,2.566797397,0.369478154,26.33037916,1.932083281,25.54111192,2.265675727,29.45288497,2.726916037,15,26.93137042,2.308225015,1.931370417,23.93291115,2.204956561,23.74512923,2.373325505,25.12101848,2.601707127,14,24.23272988,2.393329731,0.767270119,22.93165848,2.376297343,24.95645896,2.653459838,26.59446972,3.020959837,10,24.68192712,2.683572339,0.318072879
xx_9CNCUfvsC9DgneZ7G9g_86,26.72188271,2.175734966,26.42821719,2.491995857,29.11879604,2.829278523,12,47.81789136,-122.201659,side,0,27.32248416,2.499003116,2.322484163,25.1701026,2.183930034,26.52079677,2.4993996,26.35428296,2.712975874,12,25.96653737,2.46543517,0.966537374,26.63174506,2.046700135,29.7976003,2.446423209,31.72088817,2.637971689,16,29.15696124,2.377031678,4.156961244,31.30856116,2.414897327,35.34811964,2.835112673,36.60874595,3.130829683,12,34.17881991,2.793613228,9.178819914
XJH4wix6FOb8BfglTOQNWg_243,16.58877325,2.079537238,12.97174433,2.768753626,12.45821549,2.784535264,23,47.48448686,-122.2792375,side,0,14.26624368,2.544275376,10.73375632,24.00991707,2.203921055,24.02659835,2.434529949,24.20209007,2.488189536,14,24.07631515,2.375546847,0.923684847,22.95564886,2.095012491,19.30627255,2.581616288,19.25363479,3.0299824,13,20.74976789,2.568870393,4.250232109,15.88805047,2.609235541,15.81087027,2.707475929,15.57617823,2.845249867,15,15.76295103,2.720653779,9.237048972
7wTX4ojgBoUx9IKG0mnuLA_47,18.97389474,2.26992279,17.80286829,2.495687796,17.58170448,2.853904847,14,47.611244,-122.3330571,side,0,18.17076133,2.539838478,6.82923867,23.22727306,2.179385186,22.55323933,2.414856863,21.9897066,2.516263719,14,22.62040192,2.370168589,2.37959808,18.84330589,3.581272075,17.48454895,4.014352772,13.04828552,4.733425603,6,16.73033826,4.109683484,8.269661738,21.38513269,1.89555774,17.90394581,2.223229026,15.60796221,3.00338523,18,18.72210171,2.374057332,6.277898286
MqvXCK3xlUQiqvGHxh5Umg_93,24.40922117,1.967352322,22.34554116,2.371704946,21.44631304,2.491086923,14,47.64742881,-121.9108418,side,0,22.86229223,2.27671473,2.137707769,22.72382436,1.710677091,21.38476705,1.852664366,14.5060984,2.445576605,22,20.06080685,2.002972687,4.939193148,22.67939715,2.187965033,18.94545313,2.618984091,16.86358861,3.044892745,11,19.82172031,2.617280623,5.17827969,24.33268251,2.142813996,24.80206891,2.397794898,23.42939453,2.79006139,13,24.22963907,2.443556761,0.770360932
hcLDjy30yIcSjghzs1l9lg_90,24.34938492,2.159396211,22.48607894,2.419625892,22.48602774,2.568547263,13,47.61541194,-122.311455,side,0,23.16780432,2.382523122,1.832195681,21.92247682,2.130762114,20.90294722,2.331739636,19.56194038,2.584751041,17,20.87156085,2.349084264,4.128439152,25.52887819,1.856238977,24.57877207,2.194487101,24.94309548,2.440895396,15,25.04961056,2.163873825,0.04961056,25.94633713,1.958289401,25.92291555,2.355049022,26.82470379,2.424627565,16,26.2077621,2.245988663,1.207762098
3ORLjlScMcWSNjSJ-Vwmow_0,21.15338515,2.534283994,15.45584074,3.382893158,15.29228829,3.35232672,11,47.67076844,-122.3182052,side,0,17.68084086,3.089834624,7.31915914,23.93347125,2.150939173,20.18013061,2.675560094,18.26515425,2.836016445,13,21.07811297,2.554171904,3.921887035,21.34892744,2.553366183,18.92679047,2.936303323,14.22156968,3.559292182,10,18.55829085,3.016320563,6.441709152,23.48076549,2.256582733,22.59861928,2.523578164,18.88675842,3.149108054,13,21.91771382,2.64308965,3.08228618
52VjURNBsMFlloJA-DzLzw_324,26.49792638,2.496620104,28.77669291,3.050076803,28.84192018,3.096675904,10,47.68252996,-122.3247953,side,0,27.92855029,2.88112427,2.928550287,30.48375293,2.516353741,29.73934655,2.666132992,29.68403795,2.716965774,13,29.98087452,2.633150835,4.980874521,28.87410053,1.969239316,31.26898549,2.50721511,32.53294736,2.729897092,16,30.67734696,2.402117173,5.677346961,30.16211856,2.143551649,35.63187761,2.794247892,35.73999075,2.862853537,15,33.48995632,2.600217693,8.48995632
Jqrsd1wY9Y5mppm6Rw7KJA_243,27.38886966,2.13701021,30.77921965,2.741410369,31.02662084,2.808744591,14,47.55798039,-122.1315383,side,0,29.51872797,2.56238839,4.518727967,24.69165393,2.75955962,26.62358306,3.234840224,26.63226237,3.268792488,8,25.91005089,3.087730777,0.910050888,23.68880782,1.684184228,23.28332,1.951392649,22.79703928,2.203744794,21,23.2962054,1.946440557,1.703794595,23.47319606,1.919641375,22.96759666,2.187671675,23.82923596,2.350979647,17,23.41642661,2.152764232,1.583573394
XJzRGertosGK5g01a9CY9w_284,22.64917466,2.046211028,21.41016771,2.200690054,20.45812781,2.538891701,16,47.85742332,-122.1376074,side,0,21.58259338,2.261930928,3.417406618,26.74672158,1.930390563,30.92880029,2.560037144,31.1568346,2.573929729,15,29.32695659,2.354785812,4.326956589,30.11023656,2.416225378,36.23117295,3.350135915,36.84950159,3.585774341,13,33.84949406,3.117378545,8.84949406,26.6036823,1.916427834,24.54399002,2.279984412,24.32685216,2.409702777,18,25.25989193,2.202038341,0.259891928
HNNqWbqMJ_buSMZ2LVQyOg_0,25.450564,1.899126918,23.06984052,2.338917447,20.51039967,2.599148887,16,47.76460989,-122.1486896,side,0,23.27065933,2.279064417,1.729340668,23.70166809,2.473549608,23.72180531,2.827043174,21.78200975,3.010533382,11,23.12329618,2.770375388,1.876703816,27.56168461,2.022524194,27.04007386,2.061121172,28.22748893,2.368028748,17,27.58172359,2.150558038,2.581723594,23.57246485,1.810747229,24.42404198,2.037553339,24.55414658,2.08236384,21,24.15632047,1.976888136,0.843679527
YpNnjNi2QDAw0OkkJb_JoA_270,28.72808796,2.469021111,33.86448567,3.373751251,33.70909121,3.46911279,12,47.66404889,-122.194388,side,0,31.71720053,3.103961717,6.717200533,29.75485754,2.449489361,37.00824311,3.163191181,37.15304563,3.188905903,11,34.19913594,2.933862148,9.199135941,26.92873933,2.455284072,27.94140921,2.86492117,28.08121631,2.924987002,10,27.60937304,2.748397415,2.609373039,26.51667785,1.965990579,28.88774941,2.468650671,28.91710894,2.61632712,14,27.96577875,2.35032279,2.965778752
1bBtYH5j2br7VTZhqWg21Q_249,24.46271782,2.024984422,23.26286406,2.347164003,24.17201147,2.498821859,14,47.34084719,-122.2855746,side,0,23.98733968,2.290323428,1.012660325,18.88893655,2.690147713,16.73663505,2.934339638,14.25676529,3.354938237,11,16.7968952,2.993141863,8.203104799,23.09823044,1.750067273,22.74114817,1.892418076,19.12464938,2.255701616,22,21.83441264,1.966062322,3.165587365,22.72301427,2.076585275,20.16235135,2.493822192,18.1288672,2.55211003,15,20.50473411,2.374172499,4.495265894
ARKdRoNtiHCXaF3X-js2ng_89,29.69337956,2.261230152,30.1458166,2.435987071,31.55672626,2.6601318,16,47.77646889,-122.3720658,side,0,30.41464918,2.452449674,5.414649176,24.98492472,2.045120273,26.88737443,2.419390479,27.66897361,2.54165082,15,26.40678291,2.335387191,1.406782907,24.43887549,2.121290997,26.06556315,2.371969326,28.23575514,2.681446781,14,26.09913336,2.391569034,1.099133357,29.72033792,2.179204968,32.87476573,2.640128417,32.89905903,2.742449721,16,31.67817006,2.520594369,6.678170063
Z2w_0Jv5ZAxGG4D03C6p7g_142,17.70945924,2.052734132,15.0834385,2.416318074,13.36042685,2.552150339,21,47.60995046,-122.341765,side,0,15.55075124,2.340400848,9.449248758,25.70187054,2.364953185,22.93199683,2.807863984,24.40062864,2.997836221,11,24.4250557,2.72355113,0.574944301,23.94787257,1.937286006,20.05092907,2.346199501,22.88575604,2.657300075,13,22.38526381,2.313595194,2.614736193,20.37204567,2.163017023,19.94588853,2.434996779,19.00174354,2.634713018,16,19.81708777,2.41090894,5.182912233
49bDJUeSG8YYxQB7VEl5rw_57,20.38401914,2.311169216,18.05002596,2.507322473,16.60234797,2.633816414,14,47.56147622,-122.2936164,side,0,18.43000353,2.484102701,6.569996468,19.58636339,2.331160687,15.88081404,2.727132353,11.56221851,3.172955692,11,16.08652583,2.743749577,8.913474173,20.10789156,2.058296164,19.26545688,2.166632815,17.30620174,2.398659062,15,18.96674688,2.20786268,6.033253125,20.49502176,2.334037058,18.75120995,2.605581137,19.32248466,2.749618985,12,19.56324412,2.56307906,5.436755878
Xkj0h3U9ymz4gEs0ySO_iA_90,25.74297032,2.220811284,33.27979351,3.198707261,34.00942957,3.271583515,12,47.67835609,-122.3660974,side,0,30.31256691,2.89703402,5.312566907,29.12126871,1.784953629,31.11707765,2.200254779,31.47286432,2.210521485,21,30.46465512,2.065243298,5.464655123,20.27945683,2.264472177,18.5705475,2.550318761,18.49558067,2.632015788,15,19.16889074,2.482268908,5.831109259,28.18420206,2.245844442,29.81065888,2.538452768,30.39542813,2.587783674,13,29.40414898,2.457360294,4.404148979
0FhLSAchvchqhFeJ6vQuJg_181,13.85073517,2.774757837,12.28765857,2.861233874,6.908901952,3.439102794,14,47.60080654,-122.3047258,side,0,11.28764352,3.025031501,13.71235648,22.07672542,2.104829047,13.56656516,3.054939536,13.98437167,3.064845785,13,17.26942481,2.741538123,7.730575194,20.86175585,2.210142249,15.06450008,2.797655422,10.82915789,3.450723892,13,16.33361986,2.819507187,8.666380137,19.29837802,2.147544469,13.23331844,2.794176904,8.420320505,3.41586861,13,14.50106822,2.785863328,10.49893178
YWDuw7Qnd_B57NMyKCuMiQ_88,18.83528148,2.00412117,15.91317404,2.21787984,12.64072604,2.635865244,18,47.97892576,-122.2100715,side,0,16.07608069,2.285955418,8.923919313,23.03733626,2.693381219,22.40946467,2.851390431,21.69898611,2.86452782,11,22.39554427,2.803099823,2.604455725,25.1737227,1.915919588,22.96713841,2.283866606,22.2058768,2.418888227,16,23.57665556,2.206224807,1.423344444,26.45442154,2.240067586,24.84201842,2.426726811,25.1481721,2.535214399,12,25.51289152,2.400669599,0.512891523
mXqNLSWnwkAK1mqCcLq5zg_90,20.54309947,2.311531632,20.32471723,2.431663748,18.95745431,2.87334653,14,47.65739176,-122.338629,side,0,20.00474545,2.538847303,4.99525455,23.83017573,1.783698537,22.84420107,2.07972277,23.06149707,2.272299983,19,23.28184981,2.04524043,1.718150193,23.73036821,1.850249715,22.76690946,2.064596532,20.97299078,2.349051804,17,22.59941207,2.087966017,2.400587932,26.85139614,1.937835404,26.31105695,2.144211279,27.18107792,2.344606358,17,26.77233843,2.14221768,1.772338426
bHEuYqrE_QFPQ9lZq9zcfg_89,20.00299385,2.46412168,17.47344657,3.10976521,14.62656368,3.493487,11,47.69795844,-122.352686,side,0,17.68223865,3.022457963,7.317761353,22.42716113,1.864559892,18.74446437,2.182202737,16.60546475,2.346162112,18,19.49291648,2.130974914,5.50708352,23.11604133,2.073064996,22.15689053,2.450907266,22.84277109,2.701000445,14,22.72534645,2.408324236,2.27465355,23.26694993,2.285452864,25.50484216,2.592090397,25.81241105,2.825037326,11,24.76560407,2.567526862,0.234395934
9pF9Sjdf29LHgGCKf32g7Q_62,23.36463493,1.973525504,22.14791592,2.1427706,20.55939771,2.431763944,17,47.95269571,-122.2600328,side,0,22.1213985,2.182686682,2.878601499,30.30232157,2.65980386,34.16746277,3.173820924,36.89240591,3.413663959,11,33.50188199,3.082429581,8.501881994,26.91199809,1.88817622,28.46648543,2.193548154,30.27932973,2.274322208,16,28.44811422,2.118682194,3.448114216,30.77318245,2.051880513,37.10957102,2.615446716,38.63146277,2.760403019,19,35.05045933,2.475910082,10.05045933
rjJgrphyVwAglDOQRep2Kw_193,27.72529748,2.38498913,27.07833722,2.777695207,27.82974089,2.979443434,13,47.38408332,-121.990453,side,0,27.54783574,2.71404259,2.547835739,23.38061977,2.644398955,22.08817877,2.869408771,23.95514584,3.114437628,10,23.12679051,2.876081785,1.873209491,20.19778568,2.229278213,16.68917632,2.802876864,13.84063835,3.280558014,13,17.32472104,2.770904364,7.675278958,25.5299691,2.284879023,27.31133413,2.45578487,27.61388811,2.683428089,13,26.76359497,2.474697327,1.763594966
0chAiqB0mvLMgcEJVa-Xcw_1,21.39754505,2.394708423,23.31166923,2.568805858,23.99232709,2.730568491,13,48.00037491,-122.2062927,side,0,22.8427902,2.564694257,2.157209796,21.19394618,2.325127876,22.55549376,2.621920809,22.94743267,2.735010231,10,22.17976493,2.560686305,2.820235073,32.28804437,2.571440471,34.02840266,2.720524916,35.82299475,2.881399477,12,33.97948336,2.724454955,8.979483364,23.83610896,2.376633532,23.10936575,2.777233702,24.51217133,2.879493305,12,23.81226957,2.677786846,1.187730432
UFqHstotYpoEcsmSY2td_A_179,17.29571624,2.23599275,16.74313026,2.359891327,13.32599477,2.726440567,16,47.304493,-122.2836102,side,0,15.93020736,2.440774881,9.069792638,23.52208971,2.199890251,21.9096494,2.447413294,21.6418947,2.501716882,14,22.40528754,2.383006809,2.59471246,26.43356387,2.009786719,25.84540605,2.147629138,24.96348831,2.513950313,13,25.80267004,2.223788724,0.802670041,21.97935725,2.256704753,19.27415955,2.736333055,17.19818302,3.084803426,12,19.73831392,2.692613745,5.261686084
LR0AZ1XECUgCfj7eq07F0A_208,28.5530107,2.219759096,30.51385525,2.780318111,31.38628163,2.793703077,13,47.62291686,-122.3667561,side,0,30.0249698,2.597926761,5.024969795,28.53044234,2.360499205,29.08548005,2.56612804,32.00650021,2.902172961,12,29.75164977,2.609600069,4.751649769,26.47496365,2.132186944,27.39477598,2.569232404,28.27012086,2.629380337,12,27.31525932,2.443599895,2.315259315,30.09032525,2.307480359,31.82838312,2.634551954,32.332233,2.6203809,14,31.35880222,2.520804404,6.358802216
UmzC4f5pf-dbhNBbdXqFRA_0,29.77894616,1.855949789,32.93445378,2.338856679,35.0752143,2.603886382,19,47.61646236,-122.2840775,side,0,32.28422734,2.26623095,7.284227342,27.18001984,2.122451674,30.37186061,2.541073475,34.59766637,3.138666939,13,30.23877746,2.600730696,5.238777457,27.00248298,1.652456373,27.6790322,1.877965812,30.20582245,2.065048784,22,28.18102221,1.86515699,3.181022212,29.33629497,2.951584359,30.07201379,2.98326353,38.55231967,4.155829584,7,32.03053015,3.363559158,7.030530146
d5X3PMUhPy01iqVL8o1ubg_270,22.92729281,2.182183188,18.73420873,2.817275975,18.69706438,2.942546997,13,47.72394503,-122.3466603,side,0,20.38971691,2.647335386,4.610283088,24.30826828,2.753201943,22.00387135,3.123374736,21.76469446,3.401044315,10,22.78825615,3.092540332,2.21174385,26.1560343,2.136047932,26.42377613,2.394277343,28.11990227,2.525078391,16,26.85001186,2.351801222,1.850011861,26.35440238,1.917347784,24.160235,2.234588163,24.6289655,2.390991654,17,25.12644019,2.180975867,0.126440192
FWLUxfvdNF9NzrklMi561A_0,27.38526737,2.095263557,27.38524114,2.647068299,27.23670286,2.762843413,13,47.12525085,-122.3292016,side,0,27.34107451,2.50172509,2.341074514,23.96436693,1.819674294,22.26592727,2.285735609,21.98796123,2.468377961,16,22.85548553,2.191262622,2.144514466,23.70999752,1.932620291,23.82980004,2.070229521,24.84212982,2.30116873,18,24.09316009,2.101339514,0.906839912,21.40663652,2.157470513,20.82868974,2.499746309,18.70962361,2.670363437,12,20.40408837,2.442526753,4.595911632
9RrVyV8Gm02R0MVAQwuVLw_269,23.6605279,2.485492021,25.13714132,2.730858367,27.64396043,2.882272098,10,47.4083927,-122.1701325,side,0,25.38425196,2.699540829,0.384251957,25.19981776,2.446641255,26.03060475,2.947648819,26.48902401,3.02230285,9,25.85645324,2.805530975,0.856453244,30.64841731,2.173979625,31.51792072,2.36574278,33.09119155,2.465774212,14,31.70273438,2.335165539,6.702734379,25.67532835,2.042001993,25.87375266,2.38340631,25.75624254,2.453801343,14,25.76359248,2.293069882,0.763592483
oQMf0yQA62w68nl32SStzA_271,25.27541237,2.118359772,26.07692971,2.452747646,24.07699074,2.622926987,15,47.57696344,-122.4094286,side,0,25.17222713,2.398011468,0.17222713,25.9428315,2.451003396,25.1359546,2.888302671,26.62269433,3.227742652,12,25.87823849,2.855682906,0.878238491,26.99562291,2.018116962,30.67478734,2.43370365,32.72530394,2.742198554,12,29.82880961,2.398006389,4.828809607,24.7030449,2.317838515,24.24729108,2.457873558,22.25098176,2.687602026,14,23.79606107,2.487771367,1.203938935
LaD3eUs_HAT3CRuJqUDnTA_2,25.86575334,3.223586147,27.65420948,3.383274234,31.18033043,3.874058417,6,47.48899901,-122.2536321,side,0,28.06557594,3.493639599,3.065575936,22.12579287,2.41300825,20.64198173,2.685026857,18.07270986,2.9888843,11,20.42378935,2.695639802,4.576210646,20.84707348,2.277926502,15.59115176,2.97380115,12.52156181,3.240188644,15,16.84587171,2.830638765,8.154128288,23.49075727,1.867725287,21.40447644,2.014141563,20.30448345,2.285333521,19,21.83707361,2.055733457,3.162926392
7x-e66nZVvWNVYGNGi8PCQ_0,25.6582153,1.726384877,30.4344167,2.135959259,31.25636553,2.266586367,19,47.7030807,-122.2976684,side,0,28.81951926,2.042976835,3.819519263,23.25911572,1.833864632,21.88733913,2.171803032,20.7261441,2.51011056,19,22.09060906,2.171926074,2.909390936,24.82678425,1.977609194,22.19580737,2.343336097,20.97249027,2.544617692,12,22.83685344,2.288520994,2.163146564,19.61591625,2.261458678,14.56703388,2.820090407,9.981379614,3.473739543,14,15.40829455,2.851762876,9.591705448
3svqqDIWBDToXJtZXfFxsw_270,18.85141613,2.227052405,17.61650459,2.385650645,18.92723338,2.964065846,16,47.55548275,-122.2894626,side,0,18.44325893,2.525589632,6.556741068,20.39972448,2.608954863,19.07246822,2.881732668,15.6177628,3.365575345,10,18.56854146,2.952087625,6.43145854,23.29664852,2.094021204,21.5634798,2.448873741,22.50939253,2.71009454,12,22.5011765,2.417663161,2.498823501,24.50794377,2.072599439,21.56094272,2.375524244,20.79046888,2.527057294,16,22.42072466,2.325060326,2.579275343
S3aLgig7_tDXA8R5QCsQQw_0,26.96895204,2.211515499,27.49798432,2.369390105,26.96462789,2.59086878,13,47.43760757,-122.2826674,side,0,27.14480428,2.390591462,2.144804283,24.21343979,2.126694988,22.19859654,2.334954066,21.90777462,2.468024855,13,22.83493112,2.309891303,2.165068877,24.41694799,1.893869394,23.72055131,2.196331611,21.90857954,2.653697731,14,23.48888749,2.247966245,1.511112507,25.01095977,2.210627541,26.87731654,2.57255115,25.45431821,2.748784615,13,25.74695319,2.510654435,0.746953186
